enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_type,last_new_job,training_hours,target,company_size_from,company_size_to
19663,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,private limited company,1,64,1,50,99
7735,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,private limited company,1,222,0,50,99
25307,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,private limited company,2,162,1,100,500
29377,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,private limited company,0,22,1,50,99
26521,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,private limited company,1,73,0,50,99
33078,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,No Major,10,Funded Startup,1,22,1,100,500
9779,city_50,0.896,Male,Has relevent experience,no_enrollment,Masters,Humanities,21,Non-Governmental Organisation,5,18,0,5000,9999
5657,city_13,0.827,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,16,0,5000,9999
12269,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Funded Startup,1,65,0,10,49
4235,city_100,0.887,Male,Has relevent experience,no_enrollment,Phd,STEM,16,Funded Startup,1,212,1,50,99
23975,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,13,Public Sector,1,161,0,5000,9999
417,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Funded Startup,3,150,0,10,49
19254,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,20,private limited company,5,22,0,10000,99999
23731,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,private limited company,1,92,0,10000,99999
18919,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,private limited company,1,28,0,500,999
20937,city_104,0.924,Male,No relevent experience,no_enrollment,Masters,STEM,14,private limited company,1,53,0,10000,99999
17298,city_136,0.897,Female,No relevent experience,Full time course,Graduate,STEM,4,Public Sector,1,47,0,10000,99999
4895,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,15,private limited company,5,42,0,100,500
7655,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,private limited company,2,42,1,10000,99999
22285,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,11,0,100,500
1364,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,20,private limited company,3,39,0,100,500
27466,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,16,private limited company,2,50,0,50,99
21150,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,private limited company,4,25,0,500,999
30943,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,private limited company,5,18,0,50,99
29666,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,private limited company,4,15,0,50,99
2918,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,13,private limited company,4,70,0,500,999
21964,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,5,33,0,10,49
4665,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,Non-Governmental Organisation,1,61,0,50,99
33184,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,private limited company,1,75,0,1000,4999
27369,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,private limited company,1,16,0,100,500
2992,city_173,0.878,Male,Has relevent experience,Full time course,Masters,STEM,5,Non-Governmental Organisation,1,26,0,100,500
20868,city_104,0.924,Male,Has relevent experience,no_enrollment,Phd,STEM,9,private limited company,1,11,1,100,500
31101,city_75,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,21,private limited company,1,10,0,500,999
29986,city_69,0.856,Male,Has relevent experience,no_enrollment,Masters,STEM,11,private limited company,2,94,0,100,500
4585,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,24,0,1,10
6754,city_98,0.949,Male,No relevent experience,no_enrollment,Phd,Humanities,6,Public Sector,5,127,0,1000,4999
30516,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,private limited company,5,94,0,10,49
15614,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,2,17,0,100,500
28761,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,10,private limited company,3,52,0,10,49
28667,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,1,private limited company,1,55,0,100,500
19808,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,private limited company,1,29,0,100,500
2559,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Early Stage Startup,1,135,0,1,10
5990,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Early Stage Startup,2,5,1,10,49
30172,city_28,0.939,Male,Has relevent experience,Full time course,Graduate,STEM,10,Public Sector,2,11,0,5000,9999
18279,city_19,0.682,Male,Has relevent experience,Full time course,Graduate,STEM,5,private limited company,1,14,0,50,99
3856,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,private limited company,1,32,0,50,99
3393,city_160,0.92,Male,Has relevent experience,Full time course,Masters,STEM,9,private limited company,2,47,0,100,500
12377,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Funded Startup,5,66,0,100,500
32806,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,private limited company,2,78,1,100,500
14565,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,12,private limited company,1,105,0,100,500
31890,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,4,private limited company,1,28,0,50,99
26529,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,2,Non-Governmental Organisation,1,90,0,50,99
5360,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,12,private limited company,2,13,0,5000,9999
23945,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,224,0,100,500
21834,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,private limited company,1,86,0,10000,99999
11209,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,private limited company,2,17,0,10000,99999
1084,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,private limited company,1,222,0,10000,99999
18644,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,private limited company,5,84,0,10,49
33079,city_83,0.923,Male,Has relevent experience,Full time course,Graduate,STEM,11,private limited company,1,44,0,1000,4999
600,city_103,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,19,private limited company,1,292,0,50,99
16842,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Non-Governmental Organisation,1,52,0,100,500
27907,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,private limited company,1,20,0,5000,9999
805,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,2,78,0,100,500
7886,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,private limited company,1,120,0,50,99
13413,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,private limited company,3,4,0,500,999
9615,city_129,0.625,Male,Has relevent experience,no_enrollment,Masters,STEM,14,private limited company,0,188,0,1,10
22252,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,16,private limited company,0,74,0,10000,99999
11832,city_36,0.893,Female,Has relevent experience,no_enrollment,Masters,STEM,14,private limited company,1,34,0,100,500
29901,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,Funded Startup,4,42,0,100,500
31312,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,1,21,0,100,500
14974,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Non-Governmental Organisation,1,50,0,100,500
29503,city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,2,158,0,500,999
4990,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,private limited company,5,65,0,50,99
28264,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,1,private limited company,1,110,0,5000,9999
29380,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,3,7,0,5000,9999
32927,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,9,Public Sector,3,166,0,50,99
13725,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,Funded Startup,1,51,0,50,99
9432,city_98,0.949,Male,No relevent experience,no_enrollment,Masters,Business Degree,21,private limited company,5,165,0,1000,4999
10713,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,7,private limited company,1,22,0,10,49
4812,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,private limited company,5,128,0,1,10
609,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,10,private limited company,1,43,0,100,500
5450,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,15,private limited company,1,47,0,100,500
4982,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11,private limited company,1,46,0,100,500
6125,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,4,private limited company,1,22,0,100,500
13115,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,private limited company,1,14,0,500,999
5761,city_50,0.896,Male,Has relevent experience,no_enrollment,Masters,STEM,6,private limited company,1,109,0,10000,99999
15643,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,17,private limited company,4,61,0,10000,99999
20528,city_136,0.897,Male,Has relevent experience,Full time course,Masters,STEM,5,private limited company,1,134,0,10000,99999
18520,city_138,0.836,Male,No relevent experience,Part time course,Masters,Humanities,19,private limited company,4,20,0,10,49
24877,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,53,0,10000,99999
18065,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,4,20,0,500,999
10545,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,private limited company,5,112,0,1000,4999
13860,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Funded Startup,2,154,0,50,99
12984,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,5,154,0,10000,99999
13077,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,8,private limited company,5,268,0,1000,4999
7944,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Early Stage Startup,1,48,1,1,10
17014,city_67,0.855,Male,Has relevent experience,Full time course,Masters,STEM,10,private limited company,3,14,0,10000,99999
31408,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,private limited company,5,26,0,500,999
20223,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,private limited company,0,10,1,10000,99999
2265,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,private limited company,5,5,0,10000,99999
24285,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,5,Funded Startup,1,16,1,50,99
8490,city_41,0.827,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,5,70,0,1000,4999
17116,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,private limited company,1,14,0,100,500
1909,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,private limited company,4,114,1,50,99
28994,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,private limited company,0,152,0,1000,4999
3861,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,private limited company,2,98,0,100,500
9391,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,7,private limited company,1,2,0,10000,99999
1409,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,private limited company,4,84,0,50,99
2710,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,private limited company,2,12,0,10000,99999
8052,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,5,private limited company,1,40,0,100,500
22710,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,private limited company,2,140,1,50,99
23923,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,private limited company,4,37,0,10,49
20055,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,12,private limited company,4,10,0,100,500
10601,city_104,0.924,Male,No relevent experience,no_enrollment,Masters,STEM,21,Public Sector,4,92,0,100,500
5155,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,6,private limited company,1,37,0,1,10
20481,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,private limited company,0,24,1,10,49
2958,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,private limited company,1,18,1,10,49
5645,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,private limited company,1,48,0,100,500
31004,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,7,private limited company,5,31,0,50,99
19482,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21,private limited company,5,24,1,50,99
15692,city_136,0.897,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,Early Stage Startup,1,8,0,10,49
26300,city_26,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,5,private limited company,2,112,0,100,500
22309,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,21,private limited company,4,40,0,10000,99999
19709,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,private limited company,5,21,0,10,49
17935,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,Public Sector,3,28,0,1000,4999
33020,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,7,Non-Governmental Organisation,5,24,0,500,999
14633,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,14,private limited company,1,37,0,50,99
5621,city_123,0.738,Male,No relevent experience,no_enrollment,Graduate,STEM,9,Public Sector,3,56,0,100,500
